0.107811	-0.01099752	0.2159303903490386	0.02556716	0.6655135	0.7978608	0.16138096	26.07668
0.107811	-0.01099752	0.5182127258561163	0.02556716	0.6655135	0.7978608	0.056424897	NaN
0.107811	-0.01099752	0.4838728778168875	0.02556716	0.6655135	0.7978608	0.097798534	27.957102
0.107811	-0.01099752	0.1796688756695655	0.02556716	0.6655135	0.7978608	0.1588425	26.931616
0.107811	-0.01099752	0.417882361942495	0.02556716	0.6655135	0.7978608	0.112706944	28.109446
0.107811	-0.01099752	0.30214397725959674	0.02556716	0.6655135	0.7978608	0.15739559	25.170954
0.107811	-0.01099752	0.367832345375669	0.02556716	0.6655135	0.7978608	0.15623812	25.341747
0.107811	-0.01099752	0.014544240767602638	0.02556716	0.6655135	0.7978608	0.16526002	38.22337
0.107811	-0.01099752	0.24410228811932108	0.02556716	0.6655135	0.7978608	0.1602051	25.798044
0.107811	-0.01099752	0.2713716943976938	0.02556716	0.6655135	0.7978608	0.15968496	25.414051
0.107811	-0.01099752	0.581314856260679	0.02556716	0.6655135	0.7978608	0.039659355	NaN
0.107811	-0.01099752	0.5083091325056444	0.02556716	0.6655135	0.7978608	0.053520128	NaN
0.107811	-0.01099752	0.156490649096933	0.02556716	0.6655135	0.7978608	0.16235904	27.09784
0.107811	-0.01099752	0.3127755401377665	0.02556716	0.6655135	0.7978608	0.15850921	25.11418
0.107811	-0.01099752	0.19444621200320553	0.02556716	0.6655135	0.7978608	0.16194499	26.195091
0.107811	-0.01099752	0.5052721891928977	0.02556716	0.6655135	0.7978608	0.052091576	33.954845
0.107811	-0.01099752	0.4976586547444154	0.02556716	0.6655135	0.7978608	0.0812821	31.275253
0.107811	-0.01099752	0.098020575407142	0.02556716	0.6655135	0.7978608	0.16363008	29.4801
0.107811	-0.01099752	0.03732257435882447	0.02556716	0.6655135	0.7978608	0.16637737	34.473904
0.107811	-0.01099752	0.2572509118241087	0.02556716	0.6655135	0.7978608	0.158011	25.672688
0.107811	-0.01099752	0.298401548952782	0.02556716	0.6655135	0.7978608	0.15718682	25.462814
0.107811	-0.01099752	0.4653466900933357	0.02556716	0.6655135	0.7978608	0.13535164	26.724792
0.107811	-0.01099752	0.3726687345814663	0.02556716	0.6655135	0.7978608	0.15283889	24.953886
0.107811	-0.01099752	0.3610931824020474	0.02556716	0.6655135	0.7978608	0.15371063	24.695904
0.107811	-0.01099752	0.22259779085106496	0.02556716	0.6655135	0.7978608	0.16250183	25.896702
0.107811	-0.01099752	0.2414363955147141	0.02556716	0.6655135	0.7978608	0.16186818	25.416216
0.107811	-0.01099752	0.3698352818211187	0.02556716	0.6655135	0.7978608	0.1508132	25.273943
0.107811	-0.01099752	0.12855601988769144	0.02556716	0.6655135	0.7978608	0.16390479	28.457941
0.107811	-0.01099752	0.027993199669066254	0.02556716	0.6655135	0.7978608	0.16360438	36.035824
0.107811	-0.01099752	0.6128594664594412	0.02556716	0.6655135	0.7978608	0.037853487	NaN
0.107811	-0.01099752	0.28977316173986983	0.02556716	0.6655135	0.7978608	0.16033341	25.0387
0.107811	-0.01099752	0.5290211799764808	0.02556716	0.6655135	0.7978608	0.04247986	NaN
0.107811	-0.01099752	0.17095576842007956	0.02556716	0.6655135	0.7978608	0.16018687	26.889587
0.107811	-0.01099752	0.5699787699360439	0.02556716	0.6655135	0.7978608	0.030018315	NaN
0.107811	-0.01099752	0.5751151850131195	0.02556716	0.6655135	0.7978608	0.056710627	NaN
0.107811	-0.01099752	0.23335507898835015	0.02556716	0.6655135	0.7978608	0.16084246	25.80523
0.107811	-0.01099752	0.40545983300522975	0.02556716	0.6655135	0.7978608	0.15022708	25.175508
0.107811	-0.01099752	0.020865234379317817	0.02556716	0.6655135	0.7978608	0.1665311	36.81762
0.107811	-0.01099752	0.48845709678697646	0.02556716	0.6655135	0.7978608	0.11857875	27.447025
0.107811	-0.01099752	0.46459016886742865	0.02556716	0.6655135	0.7978608	0.09564831	28.151571
0.107811	-0.01099752	0.24418915281331485	0.02556716	0.6655135	0.7978608	0.16075462	25.601175
