0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16216516	27.931194	14.128633040935672	214.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16176337	28.161575	14.134948830409357	217.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16226932	28.250694	14.109700292397662	208.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16139874	28.3623	14.115891812865497	217.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16608629	27.905127	14.114159356725146	217.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16362354	28.32276	14.109290935672515	217.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16234377	28.394049	14.11872807017544	217.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16393602	28.046577	14.126440058479533	225.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16262646	28.242582	14.096330409356725	212.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16083328	28.148005	14.104941520467838	173.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16361609	28.25325	14.113369883040935	222.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16553573	28.15079	14.112719298245613	222.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16501486	28.134274	14.11237573099415	212.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16169643	28.312162	14.107785087719297	221.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16211312	28.41586	14.103918128654971	218.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.15995531	28.210161	14.104714912280702	223.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16453122	28.269846	14.10825292397661	213.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16592266	28.343102	14.10376461988304	214.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16302833	27.982603	14.111461988304093	215.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16145088	28.361094	14.10186403508772	218.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16585568	27.889654	14.12453216374269	218.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16779019	28.104853	14.107690058479532	223.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.1649107	28.28578	14.123092105263158	213.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.15884675	28.464813	14.111805555555556	212.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.1653051	28.092743	14.125263157894736	216.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16535714	28.226841	14.105957602339183	216.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.1620387	28.094938	14.118435672514618	218.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16268606	28.317287	14.113961988304094	219.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16268602	28.080732	14.12574561403509	218.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.1643155	28.162445	14.131783625730996	213.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16470236	28.111418	14.118581871345029	218.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16337049	28.45558	14.102836257309942	218.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16773805	27.942259	14.123771929824562	209.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16545384	28.34393	14.115387426900584	211.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.1650297	28.242973	14.110438596491228	218.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16526045	28.147545	14.121907894736841	217.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16395834	28.434664	14.098070175438597	213.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16642858	27.864115	14.12264619883041	213.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16437496	28.406855	14.124576023391812	216.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16459821	28.162096	14.128545321637427	219.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16054311	28.399723	14.092149122807017	215.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16508184	28.228045	14.098969298245613	218.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16476937	27.94974	14.120942982456143	214.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16155504	28.370733	14.109780701754387	215.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.1635565	28.172342	14.112558479532163	220.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16468748	28.447605	14.10388888888889	214.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16360863	28.085522	14.12199561403509	210.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16234371	28.22538	14.123421052631578	211.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16534969	28.043028	14.125453216374268	221.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16770831	28.185995	14.12387426900585	217.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16284223	28.227877	14.126133040935672	212.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16821428	27.99156	14.105043859649122	214.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16263393	28.084755	14.112434210526317	216.75
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.1702753	28.1484	14.115526315789475	220.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16665924	28.019863	14.126271929824561	212.5
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16339292	27.857298	14.133947368421053	220.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16531992	28.213097	14.111286549707602	212.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.1646354	28.193836	14.118084795321638	218.0
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16311015	27.852041	14.126798245614037	222.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16051336	28.295889	14.103201754385964	215.25
0.07610124	-0.002269758	0.3358162	0.01049936	0.3657964	0.8315265	0.16786462	28.46388	14.101498538011695	218.25
