Tick	Model	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Layer9	Layer10	Layer11	Layer12	Layer13	Layer14	Layer15	Layer16	Layer17	Layer18	Layer19	Layer20
114	3D	1	0.819889988	0.673317308	0.554272393	0.45666441	0.37750594	0.313331018	0.261535878	0.220213255	0.187680736	0.162608267	0.142907318	0.128844537	0.117908411	0.110961068	0.105678421	0.1015862	0.098663241	0.096911136	0.096327592
115	3D	1	0.819812044	0.67303399	0.553876194	0.458676335	0.377546044	0.313137044	0.261551045	0.220292746	0.187843794	0.162835407	0.143546008	0.128950995	0.118372922	0.110848712	0.105878099	0.101789431	0.098838081	0.097065782	0.096475392
116	3D	1	0.820109374	0.673555423	0.553823657	0.45642555	0.377366237	0.31347042	0.262208697	0.221320195	0.189798193	0.164220522	0.143927525	0.129563203	0.119705799	0.112203569	0.106533915	0.102226485	0.099184159	0.09737028	0.096767452
117	3D	1	0.820080865	0.673532686	0.554155986	0.4572321	0.377925616	0.313909757	0.26229036	0.220992692	0.188457194	0.163122101	0.143990423	0.130494156	0.120037323	0.112603079	0.106906968	0.102581563	0.099524114	0.097699612	0.097092979
118	3D	1	0.820249855	0.673736414	0.554437602	0.457146054	0.378048418	0.313970615	0.262367451	0.221216013	0.188787492	0.163748258	0.144754298	0.130435514	0.120109161	0.113054949	0.107392725	0.103016416	0.099910666	0.098057053	0.097440966
119	3D	1	0.820212201	0.673889606	0.55487769	0.457691541	0.379043516	0.315001489	0.263142985	0.221993424	0.189817758	0.165497877	0.145959696	0.130851776	0.120686079	0.112580443	0.107401007	0.10317779	0.100134623	0.098308346	0.097700143
120	3D	1	0.81993732	0.673304542	0.55400358	0.457010437	0.378171788	0.314275588	0.262881086	0.222077291	0.190666779	0.164939274	0.1454956	0.131156966	0.12073645	0.113620756	0.107845788	0.103436106	0.10032897	0.098480733	0.097867238
121	3D	1	0.820286119	0.673634647	0.554281719	0.457427698	0.378893055	0.315107238	0.264957623	0.222721194	0.190419794	0.165886773	0.146443555	0.131613348	0.121538941	0.113977379	0.108097659	0.103648633	0.100521874	0.098663421	0.098046661
122	3D	1	0.820355623	0.673853331	0.554427975	0.457263003	0.378333383	0.314393354	0.262909064	0.221884631	0.189720945	0.164845847	0.14692645	0.131849975	0.121397727	0.114155456	0.108317341	0.103863599	0.100723382	0.098854434	0.098233912
123	3D	1	0.820572608	0.674630261	0.554788421	0.457563382	0.378800269	0.315228045	0.263490971	0.22215165	0.189633155	0.164719517	0.146401438	0.132166607	0.121897285	0.114283468	0.108410063	0.103975884	0.100859697	0.099006722	0.098391593
124	3D	1	0.819936235	0.673269194	0.553929458	0.456977917	0.378298622	0.314924451	0.263670006	0.222542449	0.190042699	0.16568727	0.146166928	0.131864377	0.121256125	0.114133746	0.108439362	0.104052044	0.100945763	0.099094499	0.098479602
125	3D	1	0.820137868	0.673402769	0.554088304	0.457371796	0.378347802	0.314851647	0.264756546	0.222744731	0.190114987	0.164819434	0.145723811	0.132367776	0.122002114	0.114256372	0.108478424	0.104095839	0.101001663	0.099158159	0.098545803
126	3D	1	0.824891066	0.675232743	0.557568888	0.457669636	0.378253858	0.314325754	0.262870657	0.221882918	0.189557987	0.164341489	0.145321934	0.131428966	0.121762109	0.114060747	0.108325104	0.103994094	0.100940575	0.099121161	0.098516637
127	3D	1	0.820466635	0.674300674	0.554212692	0.456728568	0.377785343	0.31399509	0.262626952	0.22170152	0.189614562	0.165059372	0.146895885	0.132602146	0.122025901	0.113703818	0.108294201	0.103977403	0.100910004	0.099082654	0.098475972
128	3D	1	0.820244274	0.67352725	0.553978103	0.456861157	0.378231318	0.314085835	0.262641227	0.221742641	0.189498178	0.164267953	0.14537149	0.13171537	0.122279901	0.114592711	0.108598085	0.104095882	0.100951914	0.099090691	0.098474166
129	3D	1	0.820577902	0.674039585	0.554670294	0.457305045	0.378388009	0.314585971	0.262904597	0.221926598	0.190287348	0.164174197	0.145070989	0.131311944	0.121565801	0.114072553	0.108240139	0.103846438	0.100770613	0.098946827	0.098342231
130	3D	1	0.820765432	0.674244693	0.554518971	0.457222188	0.378456115	0.315071388	0.264533248	0.222009876	0.189215853	0.164040184	0.145151517	0.131062111	0.120881969	0.113913062	0.108164175	0.103769361	0.100680282	0.098846586	0.098238538
131	3D	1	0.820671345	0.67482642	0.556112519	0.458534915	0.378860687	0.314875442	0.263205705	0.221731877	0.18924733	0.164390041	0.1452917	0.131583992	0.121430371	0.113863739	0.108042884	0.103666025	0.100599662	0.098779745	0.098176109
132	3D	1	0.821387734	0.675589147	0.555874383	0.458678493	0.378912805	0.314757397	0.264304141	0.22175349	0.18889466	0.163593004	0.144609224	0.130296139	0.120009433	0.113176738	0.107669692	0.103452958	0.100469295	0.098688848	0.098096888
133	3D	1	0.820015182	0.673528748	0.5545063	0.457854595	0.378734724	0.314753216	0.262883998	0.22146388	0.18891232	0.163810055	0.14501813	0.131303628	0.120218124	0.113076678	0.107614469	0.10340285	0.100411795	0.098625994	0.09803237
134	3D	1	0.819831553	0.673072891	0.553599895	0.456459994	0.377784109	0.314190875	0.262467412	0.221328376	0.189226553	0.16392677	0.144932437	0.130522251	0.120742363	0.113209058	0.107513166	0.10324688	0.100256262	0.098479663	0.097890108
135	3D	1	0.820280587	0.673204712	0.553399208	0.4561109	0.377332321	0.313647748	0.261993725	0.220833185	0.188326743	0.163265264	0.145076369	0.130837803	0.119678802	0.11257955	0.107067796	0.102878032	0.099929192	0.098176037	0.097594215
136	3D	1	0.820519561	0.674515392	0.554129121	0.456389389	0.377402852	0.313104868	0.261613149	0.220606509	0.188016824	0.162850761	0.143786448	0.129636288	0.119405103	0.112312052	0.106774585	0.102596137	0.099656678	0.097907029	0.097325905
137	3D	1	0.819890709	0.673227599	0.553865031	0.455869882	0.37644861	0.312341536	0.260885272	0.21995147	0.187360037	0.162161841	0.143205187	0.12913611	0.119472658	0.112079357	0.106625018	0.10245085	0.099493991	0.097730722	0.097144875
138	3D	1	0.819722145	0.672846371	0.553183307	0.455827437	0.376645883	0.312540365	0.260974015	0.219849328	0.187429418	0.162297964	0.14311953	0.129525779	0.118749949	0.112035713	0.106592739	0.102406177	0.09943918	0.097667947	0.097079017
139	3D	1	0.81990283	0.67313545	0.553373218	0.455805059	0.37657983	0.312515702	0.260965216	0.219873801	0.187523797	0.161997905	0.142652644	0.128642156	0.11909834	0.111987561	0.106480314	0.102306906	0.099364136	0.097610035	0.097027002
140	3D	1	0.819707337	0.672789772	0.553047588	0.455629222	0.376542269	0.31255239	0.261012858	0.219808042	0.187214091	0.161772917	0.142364576	0.127964615	0.117621623	0.111281825	0.106082104	0.102052928	0.099183605	0.097465442	0.096893303
141	3D	1	0.819526111	0.672488099	0.552791113	0.455444875	0.376428531	0.312493195	0.261017325	0.219908815	0.18743983	0.162238046	0.14274732	0.128352397	0.117747621	0.111040541	0.105839457	0.101847584	0.099010561	0.097312638	0.096747319
142	3D	1	0.820091605	0.673340866	0.55357918	0.456116988	0.377092588	0.313260689	0.261997373	0.220552873	0.18765552	0.162180385	0.143369064	0.128389824	0.118242673	0.110353018	0.105566459	0.101666536	0.098851277	0.097159166	0.096595157
143	3D	1	0.81990921	0.673278265	0.55374037	0.457037957	0.379289461	0.31329973	0.261166418	0.219757753	0.187093426	0.161828937	0.142971215	0.129593137	0.118607958	0.110820739	0.105726209	0.101675803	0.098792988	0.097071237	0.096498762
144	3D	1	0.819952	0.673356122	0.554004644	0.456086277	0.376735991	0.312517047	0.260889417	0.219728632	0.187251115	0.161973637	0.142903093	0.129020777	0.11832706	0.111199154	0.105701518	0.101565523	0.098672402	0.096956157	0.096386834
145	3D	1	0.820196021	0.673953902	0.553859764	0.456464829	0.376826967	0.312635715	0.261202622	0.219764938	0.187168265	0.162065288	0.143623474	0.128855293	0.11870066	0.111245216	0.105728077	0.101573299	0.098651691	0.096913849	0.096336875
146	3D	1	0.820393194	0.673774968	0.554737275	0.458817032	0.377269952	0.312621801	0.260960634	0.219793482	0.187377681	0.162502291	0.143711335	0.129905475	0.119271115	0.111554962	0.105818095	0.101561902	0.098592188	0.096831445	0.096247553
147	3D	1	0.819517412	0.672404799	0.552617077	0.455207796	0.376103427	0.312138183	0.260681795	0.219567209	0.187167957	0.162718086	0.142960248	0.128531188	0.118878804	0.111510334	0.105823202	0.101550904	0.098561036	0.096787564	0.096199464
148	3D	1	0.819662428	0.672868182	0.553592363	0.455702406	0.37626608	0.312071444	0.260428376	0.219156494	0.186534057	0.161272062	0.142332837	0.128753877	0.118252416	0.111272725	0.105713559	0.101500568	0.098538231	0.096776195	0.096191126
149	3D	1	0.819794703	0.672952917	0.553453458	0.456467237	0.377035888	0.312586948	0.260750076	0.21933044	0.186680607	0.161433214	0.142781249	0.128054439	0.118362838	0.111224086	0.105670724	0.101461918	0.098501453	0.096740995	0.096156614
150	3D	1	0.819891612	0.673569522	0.556443822	0.456371786	0.376536607	0.312216454	0.26050463	0.219227539	0.186638905	0.161225727	0.142047405	0.128587054	0.118107091	0.111150621	0.105595019	0.101384837	0.098427777	0.096670735	0.096087667
151	3D	1	0.819521455	0.672440124	0.552652756	0.455199959	0.376061884	0.312003911	0.26043493	0.219287452	0.186900959	0.161531217	0.142395606	0.128134752	0.118031048	0.110762136	0.105299294	0.101169682	0.098262071	0.096531165	0.095956253
152	3D	1	0.819721399	0.67282306	0.553110254	0.4555466	0.376251014	0.312078941	0.260430891	0.219145439	0.186436073	0.160992496	0.141780957	0.128001796	0.116920243	0.10954143	0.104662914	0.100734375	0.097928545	0.096249971	0.095691364
153	3D	1	0.819920107	0.673602969	0.556545583	0.456706102	0.377262459	0.312675648	0.260771598	0.219381595	0.186717496	0.16121762	0.141821885	0.127427917	0.117457413	0.109989436	0.104671424	0.100645338	0.09779181	0.096086451	0.095519126
154	3D	1	0.819563002	0.672553289	0.552850329	0.455414722	0.376246326	0.31220556	0.260741141	0.219214207	0.186439176	0.161105489	0.142386017	0.12747875	0.117140252	0.110176921	0.104783043	0.100675589	0.097773554	0.096043072	0.095467923
155	3D	1	0.820756568	0.673324892	0.553404259	0.455985013	0.376884647	0.313011411	0.261089313	0.219487501	0.186700363	0.161343836	0.142238489	0.128106883	0.118468228	0.110956587	0.105226136	0.100925233	0.097912533	0.096124784	0.095531922
156	3D	1	0.819892002	0.673101049	0.553537621	0.456265645	0.377185914	0.31309923	0.26144564	0.220181724	0.187523356	0.162229271	0.143127635	0.12926501	0.118218416	0.11107412	0.105357459	0.101041971	0.098021857	0.096231047	0.095637297
157	3D	1	0.819576849	0.672577074	0.552925276	0.455657318	0.376717725	0.312858821	0.261430086	0.220464546	0.187800822	0.162693308	0.144315679	0.129347672	0.119112406	0.11136691	0.105542295	0.101199682	0.098163844	0.096362754	0.09576538
158	3D	1	0.820804799	0.673355774	0.553399032	0.456032396	0.377368086	0.314832793	0.261707253	0.220149053	0.18749187	0.162260554	0.143250348	0.129064359	0.117874953	0.110606445	0.105263596	0.101133226	0.098186816	0.096422956	0.095835916
159	3D	1	0.819809894	0.672817835	0.553041504	0.455430074	0.376207968	0.312183541	0.26071173	0.219627839	0.18722066	0.162034844	0.142655808	0.128543546	0.118222021	0.111126239	0.105540524	0.101309257	0.0983264	0.096548715	0.095957932
160	3D	1	0.821092624	0.673366693	0.553085892	0.45539276	0.376204772	0.312118225	0.260643847	0.219676292	0.187052342	0.161866095	0.142919636	0.129323318	0.118939709	0.111433041	0.105806328	0.101534832	0.098516861	0.096717054	0.096118848
161	3D	1	0.819756104	0.673081285	0.553954687	0.456131892	0.376920291	0.312369496	0.260570531	0.219363459	0.186973269	0.161898808	0.142779654	0.128644584	0.118391427	0.111554087	0.106007912	0.101746581	0.098728415	0.096927368	0.096328649
162	3D	1	0.819552269	0.672445067	0.552625307	0.455171049	0.376051483	0.312073763	0.260572153	0.219604846	0.187514096	0.162439902	0.143611839	0.129335327	0.1191833	0.112120793	0.106349342	0.101971435	0.098902519	0.097081614	0.096477768
163	3D	1	0.819616551	0.672565444	0.552849592	0.455849398	0.37863312	0.313040168	0.261174361	0.219995013	0.187788187	0.163212718	0.144821599	0.130122073	0.120408043	0.112698889	0.106737174	0.10225947	0.099128748	0.09727376	0.096659056
164	3D	1	0.82007997	0.673019621	0.553273306	0.455681718	0.376588365	0.312736156	0.261483226	0.220542876	0.188400822	0.1637826	0.145054382	0.131550716	0.121030692	0.113095565	0.107017747	0.102477321	0.099312853	0.097441164	0.096821415
165	3D	1	0.820311698	0.673914637	0.553872926	0.456135038	0.376992062	0.313203148	0.262040078	0.221481124	0.188985544	0.164031298	0.145391521	0.131403168	0.121356803	0.11341074	0.107295264	0.102718274	0.099526657	0.097638988	0.097014016
166	3D	1	0.819910722	0.673072686	0.553562946	0.456447176	0.377573972	0.313842272	0.262305356	0.221559352	0.189383161	0.164517863	0.146526459	0.132464417	0.121805333	0.113622099	0.107513229	0.102938298	0.099742745	0.097851097	0.097224579
167	3D	1	0.820382183	0.674261638	0.554207748	0.456883764	0.377391963	0.313428436	0.262428467	0.222761097	0.189740216	0.16495639	0.145942692	0.131857509	0.121677911	0.113784571	0.107710324	0.103154898	0.099971219	0.098084997	0.097459934
168	3D	1	0.819870959	0.673240709	0.55400213	0.456778805	0.377583971	0.313508531	0.26213876	0.221380678	0.189426105	0.165087043	0.146855614	0.132513549	0.121915533	0.113924106	0.107827663	0.103279395	0.100110353	0.098235789	0.097615008
169	3D	1	0.820268893	0.673951964	0.554681589	0.45690395	0.377850892	0.313574461	0.262214463	0.221568074	0.190649774	0.166002413	0.146251218	0.132354558	0.121782787	0.113803737	0.107764215	0.103264284	0.100126713	0.098269377	0.097654062
170	3D	1	0.819790524	0.672940645	0.553350352	0.456068496	0.377104251	0.313192756	0.261851789	0.221038806	0.188891457	0.163841217	0.144885112	0.130708396	0.120590673	0.112498411	0.107207723	0.102967357	0.099947944	0.098146942	0.097548641
171	3D	1	0.820623432	0.673773127	0.553901526	0.456365907	0.377181682	0.313108709	0.261618818	0.220631383	0.188428883	0.163480962	0.14431646	0.12991582	0.119517083	0.112519698	0.106978849	0.102735215	0.099739774	0.097956926	0.097365024
172	3D	1	0.821091718	0.67485519	0.555582951	0.457347708	0.377773398	0.313570083	0.262027653	0.220950988	0.188610448	0.16346505	0.144263243	0.129854442	0.120048009	0.112457682	0.10682158	0.102568875	0.099575328	0.097794419	0.09720321
173	3D	1	0.820458986	0.674413037	0.554378763	0.456741463	0.377530141	0.313247972	0.261501508	0.22022404	0.187746717	0.16270631	0.143575776	0.129221977	0.119090408	0.111679967	0.106584991	0.1024248	0.099445842	0.097665584	0.097073821
174	3D	1	0.820077669	0.673441193	0.553888515	0.456497107	0.377234621	0.313102685	0.261559492	0.220519483	0.188280383	0.163377012	0.14426365	0.130071207	0.119692035	0.112453339	0.106750728	0.102414165	0.099368532	0.097561674	0.09696276
175	3D	1	0.820459144	0.674562248	0.557735757	0.457759045	0.378048205	0.313987336	0.262704919	0.221476543	0.189128699	0.163907706	0.144600201	0.130388188	0.120421548	0.112711786	0.106848465	0.102453197	0.099375845	0.097550114	0.096944713
176	3D	1	0.820587045	0.674440282	0.554957471	0.457506647	0.378231283	0.314111643	0.262601615	0.221432179	0.188939865	0.163765081	0.144701099	0.130463073	0.120082278	0.112660118	0.106970062	0.102611584	0.099528172	0.097690944	0.097080779
177	3D	1	0.820790353	0.674395992	0.555044871	0.4578775	0.37888369	0.314980835	0.263305986	0.221633182	0.188818282	0.163458814	0.144355471	0.130308705	0.120411208	0.112821192	0.107003641	0.102627463	0.09955803	0.097734964	0.097130097
178	3D	1	0.820349321	0.673971688	0.554792131	0.457894573	0.37910126	0.315522314	0.263980692	0.222031568	0.188980767	0.163575697	0.144560472	0.130687768	0.120171005	0.112564366	0.106909794	0.102616609	0.099581776	0.097772015	0.097170597
179	3D	1	0.821283264	0.675533486	0.555893561	0.460443083	0.379263431	0.315020059	0.264551265	0.22188554	0.188847402	0.163442055	0.144522911	0.131250941	0.120242272	0.112763489	0.107014964	0.102665169	0.099607996	0.097791562	0.09718892
180	3D	1	0.820855869	0.67484944	0.555874963	0.458314133	0.378874394	0.314873587	0.263025372	0.221680547	0.189011164	0.163656627	0.144387047	0.130154245	0.120002623	0.11243336	0.106863285	0.102611659	0.099599496	0.097801968	0.097204484
181	3D	1	0.821176945	0.677899596	0.55530316	0.457316492	0.378010363	0.313900747	0.262475282	0.221032506	0.188477804	0.163471676	0.145037958	0.130175238	0.119866694	0.112626571	0.106911247	0.102599437	0.09957342	0.097775341	0.097178602
182	3D	1	0.824730645	0.674474901	0.554174561	0.456711444	0.377566372	0.313618173	0.26228274	0.220825947	0.188178357	0.162976471	0.144072319	0.130683992	0.11961147	0.11240683	0.106904865	0.102663592	0.099647942	0.097845481	0.097245982
183	3D	1	0.820590621	0.673959154	0.554436259	0.456840896	0.377638217	0.313712717	0.262277482	0.220853254	0.188261934	0.163138376	0.144011108	0.130327083	0.120488167	0.112390389	0.107050125	0.10276921	0.099723561	0.097908351	0.097305592
184	3D	1	0.819809114	0.673055388	0.553621371	0.45644694	0.377569599	0.313705437	0.262419716	0.221263668	0.189233474	0.164595574	0.144904361	0.131189987	0.120681311	0.112826687	0.107046749	0.102713441	0.099674238	0.097869417	0.097270706
185	3D	1	0.819849546	0.67318369	0.554028486	0.457659748	0.380065308	0.314022765	0.261909888	0.220597976	0.188143583	0.163023876	0.143973772	0.129563466	0.119053613	0.112068045	0.106566371	0.102400517	0.099454682	0.097694856	0.097109366
186	3D	1	0.819925763	0.673213234	0.553547459	0.456203123	0.377166599	0.313333245	0.262094178	0.221102286	0.188359639	0.16319252	0.144541694	0.129562099	0.119152267	0.112175496	0.106683543	0.102458544	0.099461569	0.097672424	0.097077647
187	3D	1	0.820296145	0.674185642	0.557223831	0.457188613	0.377475843	0.313362447	0.261892017	0.221043568	0.189631879	0.164211865	0.144136386	0.129461376	0.118986881	0.111627553	0.106534347	0.102365549	0.09938011	0.09759624	0.097003316
188	3D	1	0.820243311	0.673741756	0.554318553	0.457394879	0.378102246	0.31401305	0.262575208	0.221289771	0.18843013	0.163026997	0.143693163	0.129505435	0.119455453	0.111940305	0.106236443	0.10210878	0.099195576	0.097453929	0.096874309
189	3D	1	0.820658618	0.67475571	0.554759457	0.457346576	0.378599135	0.314484169	0.262494972	0.221103254	0.188645723	0.163747909	0.143659176	0.129679842	0.11914344	0.111665108	0.106135889	0.101966773	0.099032424	0.097286088	0.096706158
190	3D	1	0.820884555	0.675420964	0.555818101	0.457769776	0.378261238	0.313997901	0.262432405	0.221437788	0.18868248	0.162737674	0.142957126	0.128448108	0.118760988	0.11131887	0.105866095	0.101755939	0.098853106	0.097120638	0.096544514
191	3D	1	0.820233584	0.673832833	0.554726277	0.45790634	0.379469739	0.316728165	0.263656669	0.221784467	0.189017947	0.163551027	0.144375236	0.129095978	0.118708959	0.111089471	0.105615997	0.101531856	0.098658659	0.096946066	0.096376748
192	3D	1	0.820241523	0.673970986	0.555101995	0.457726512	0.379010612	0.314197853	0.262151217	0.220691211	0.188086312	0.162803761	0.143393239	0.128811697	0.118282595	0.111230101	0.105830386	0.101679119	0.098733598	0.096974842	0.096390094
193	3D	1	0.820246495	0.673967577	0.554883934	0.457133797	0.37774253	0.313397436	0.261664778	0.22041209	0.187793777	0.162619748	0.144150796	0.129706222	0.119909721	0.112303061	0.106437655	0.102041045	0.098970367	0.097151559	0.09654886
194	3D	1	0.819964759	0.67334431	0.554024197	0.457009819	0.377813403	0.313619909	0.26203464	0.220990756	0.188210724	0.162930739	0.143763021	0.130266837	0.120115196	0.112461679	0.106583444	0.102185174	0.099115293	0.097297112	0.096694596
195	3D	1	0.819823908	0.67304131	0.553549395	0.456369714	0.37748917	0.313591089	0.262144081	0.221197998	0.188648485	0.162717386	0.143210038	0.129194297	0.119467912	0.112101489	0.106438075	0.102162154	0.09915358	0.09736284	0.096768077
196	3D	1	0.819829209	0.67303206	0.553545449	0.456375755	0.377241964	0.313226726	0.261862599	0.221600123	0.187896948	0.162278612	0.143029012	0.129090791	0.118848826	0.111701744	0.106264291	0.102097	0.099141097	0.097375453	0.09678823
197	3D	1	0.820979733	0.67367558	0.553787292	0.456439926	0.377682755	0.315079211	0.261995431	0.220404127	0.187600308	0.162112393	0.142761255	0.128523797	0.118471827	0.111510632	0.106200043	0.102100416	0.099177585	0.097426763	0.096843761
198	3D	1	0.819832762	0.673093691	0.553646798	0.45640331	0.377372698	0.31355668	0.26169139	0.22023711	0.187562255	0.162291802	0.143312614	0.129654153	0.119265227	0.111245073	0.106062646	0.101979527	0.099078361	0.097345244	0.096768796
199	3D	1	0.819836373	0.673265413	0.554358	0.457116632	0.377729963	0.313702921	0.261965806	0.220922875	0.188967561	0.162681296	0.14335269	0.128825255	0.118657354	0.111473216	0.105977186	0.101839005	0.098923868	0.097186852	0.096609662
200	3D	1	0.820081774	0.67350466	0.55403146	0.4569201	0.378501425	0.314798813	0.262880829	0.222138173	0.188469309	0.162661842	0.143184481	0.129494206	0.119170267	0.111680525	0.106008873	0.10176347	0.098792776	0.097030372	0.096445912
201	3D	1	0.820036357	0.673647545	0.554787314	0.457097837	0.37765267	0.313456279	0.261846071	0.220591917	0.18768719	0.162236058	0.143017095	0.128580913	0.118401803	0.110942078	0.1055287	0.101416162	0.098507607	0.096773397	0.096197192
202	3D	1	0.820392741	0.673686163	0.554566563	0.459258539	0.378039714	0.313719266	0.261787516	0.220615862	0.188492037	0.16401807	0.144391414	0.1288896	0.118217327	0.111108921	0.105486271	0.101252741	0.098292345	0.096538241	0.095956938
203	3D	1	0.819968526	0.673220468	0.553527674	0.456100595	0.376945807	0.312771704	0.261107464	0.219918281	0.188053018	0.161727902	0.142258805	0.127672418	0.117629002	0.109817678	0.104888486	0.100897384	0.098034186	0.096319411	0.095748747
204	3D	1	0.820055861	0.673456016	0.554038797	0.45652492	0.377277557	0.313035803	0.261282754	0.219907007	0.187338457	0.162172927	0.142534836	0.127911028	0.117545358	0.110365891	0.104874606	0.100758414	0.0978681	0.096148431	0.095577297
205	3D	1	0.820181614	0.673660501	0.554323369	0.457378248	0.377820131	0.313333999	0.261430368	0.219987037	0.187328343	0.162105105	0.142766209	0.128275688	0.118286658	0.110549235	0.104985458	0.100808234	0.09787072	0.096123101	0.095542845
206	3D	1	0.820148999	0.673726851	0.55463364	0.459426443	0.378246761	0.31376838	0.262056231	0.220660221	0.188027019	0.162710726	0.143563493	0.129603414	0.118912675	0.111026819	0.105188071	0.100878015	0.097881742	0.096109316	0.095522187
207	3D	1	0.820932966	0.67748234	0.554907331	0.457067718	0.378205276	0.313958316	0.26216435	0.22062798	0.187743508	0.162229345	0.142925283	0.128570602	0.118595526	0.110841673	0.105132274	0.100863814	0.097873438	0.096097823	0.095508739
208	3D	1	0.819894497	0.673171813	0.553787857	0.456806151	0.37818378	0.314727333	0.262323646	0.22052591	0.187781097	0.163099235	0.143047351	0.128063573	0.117932419	0.110635781	0.105055364	0.100843124	0.097879973	0.096116646	0.095531052
209	3D	1	0.819927527	0.673064785	0.553444584	0.456218183	0.377334343	0.313237876	0.261601743	0.22041059	0.188570147	0.162286004	0.142658231	0.128490253	0.117554414	0.110289131	0.104751091	0.10067855	0.097786781	0.096054959	0.09547836
210	3D	1	0.819983816	0.673144984	0.553419277	0.456036291	0.377013877	0.313050196	0.261696721	0.220336037	0.187790582	0.162294924	0.142737439	0.128124344	0.117392905	0.109765901	0.104803434	0.100757342	0.097845338	0.096098551	0.095516879
211	3D	1	0.820439269	0.67380335	0.554078538	0.456624587	0.377528641	0.313295128	0.261567248	0.220224631	0.187706195	0.163019044	0.142852019	0.128039921	0.117270104	0.110173927	0.104735974	0.100619142	0.097751995	0.096042711	0.095473594
212	3D	1	0.821767832	0.674670561	0.554509724	0.4567839	0.377593355	0.313474058	0.262035983	0.221194578	0.189299108	0.163073289	0.144003282	0.128737023	0.11853634	0.110869398	0.105327595	0.101111345	0.098119552	0.096331041	0.095736
213	3D	1	0.820362331	0.674234962	0.554121988	0.456523962	0.377269492	0.313239411	0.261629778	0.220476685	0.187940962	0.162749346	0.143837843	0.13021888	0.119619604	0.111165766	0.10574988	0.101466707	0.098427672	0.09661652	0.096014949
214	3D	1	0.819950633	0.67332507	0.553915257	0.456282962	0.377035079	0.313053555	0.261692177	0.220645095	0.18833328	0.163263158	0.144041587	0.130120408	0.119483029	0.11142316	0.105816382	0.101582837	0.098586252	0.096796947	0.09620193
215	3D	1	0.820485241	0.674264095	0.555004401	0.456975287	0.377623458	0.313676051	0.262514445	0.222135424	0.188592698	0.163414217	0.144765812	0.129819083	0.119222721	0.111996678	0.106202138	0.101815374	0.098744965	0.096925736	0.096322888
216	3D	1	0.820271533	0.674072871	0.553926414	0.456252351	0.377043184	0.313017359	0.261490899	0.220376523	0.188041337	0.163075181	0.144239127	0.13056145	0.119978393	0.112095918	0.106265126	0.10189758	0.098838561	0.097023297	0.096421283
217	3D	1	0.820212862	0.673490281	0.553991717	0.456682914	0.37748982	0.313316407	0.261701161	0.220582691	0.188215406	0.163366811	0.144966957	0.130102908	0.119902469	0.112114783	0.106260245	0.101894909	0.09884439	0.097035682	0.096436021
218	3D	1	0.819917598	0.673154451	0.553642369	0.456426424	0.377456098	0.31343929	0.261792876	0.22045822	0.187792578	0.162429611	0.14321663	0.129094746	0.11860353	0.111703143	0.106110975	0.10184892	0.098845468	0.09705709	0.096463015
219	3D	1	0.820289146	0.673783546	0.554458146	0.457321194	0.378191834	0.314107773	0.262437874	0.221095161	0.188508019	0.163005912	0.143916262	0.130103853	0.119751167	0.112126769	0.106348925	0.102017606	0.098981635	0.097178238	0.096579802
220	3D	1	0.820286582	0.67389386	0.554353928	0.45717428	0.378216925	0.314146403	0.262764762	0.222612057	0.189180655	0.164461373	0.144667021	0.130718375	0.120489756	0.112684725	0.106726213	0.102283344	0.099185515	0.097351188	0.096743343
221	3D	1	0.820127301	0.673692015	0.554603918	0.457825477	0.378503364	0.314304237	0.262679573	0.221494035	0.188958178	0.163542449	0.144311272	0.129771396	0.119435969	0.112439392	0.106803146	0.102489832	0.099438754	0.097618359	0.097013158
222	3D	1	0.820834119	0.675001595	0.555132228	0.457688239	0.37866	0.314805321	0.263242337	0.221854414	0.189121976	0.163654785	0.144268296	0.129875243	0.11953071	0.112591816	0.107035289	0.102777423	0.099753905	0.097944306	0.097341746
223	3D	1	0.820062583	0.673447309	0.554113421	0.457072344	0.378048035	0.314151392	0.262887562	0.222280129	0.191195945	0.165694467	0.145502726	0.131021875	0.121171705	0.113629012	0.107756705	0.103318654	0.100200561	0.098346807	0.097731454
224	3D	1	0.820268931	0.673713218	0.554400804	0.457581514	0.378339009	0.314157118	0.262641604	0.221658001	0.189411457	0.164316886	0.145460834	0.132106133	0.121902391	0.114111908	0.108177805	0.103712032	0.100573985	0.09870748	0.098087754
225	3D	1	0.819990506	0.673358823	0.553960607	0.456856585	0.377958805	0.314114775	0.262711963	0.221642331	0.189332764	0.164459234	0.146167538	0.131785701	0.122087131	0.114441222	0.108478722	0.103984595	0.100835816	0.098967368	0.098347711
226	3D	1	0.819991853	0.673383353	0.554096818	0.457271909	0.378018104	0.314062095	0.262746257	0.221910341	0.18969189	0.164805394	0.146146583	0.132883313	0.122224048	0.114279282	0.108409144	0.104006443	0.100916141	0.099078948	0.098469056
227	3D	1	0.819941204	0.67332677	0.554096515	0.457302131	0.378863518	0.314920935	0.263107373	0.221972239	0.189797515	0.165454283	0.14580543	0.132159981	0.12132966	0.113584005	0.10828589	0.104003462	0.100952149	0.099132245	0.09852767
