0,0,0,201
0,0,1,201
0,0,2,201
0,0,3,201
0,0,4,201
0,0,5,201
0,0,6,201
0,0,7,201
0,0,8,201
0,0,9,201
0,1,0,201
0,1,1,201
0,1,2,201
0,1,3,201
0,1,4,201
0,1,5,201
0,1,6,201
0,1,7,421
0,1,8,201
0,1,9,201
0,2,0,201
0,2,1,201
0,2,2,201
0,2,3,201
0,2,4,201
0,2,5,201
0,2,6,201
0,2,7,201
0,2,9,201
0,3,0,201
0,3,1,201
0,3,3,201
0,3,4,201
0,3,5,201
0,3,6,201
0,3,7,201
0,3,8,201
0,3,9,201
0,4,1,201
0,4,2,201
0,4,3,201
0,4,4,201
0,4,5,201
0,4,6,201
0,4,7,201
0,4,9,201
0,5,0,201
0,5,1,201
0,5,2,201
0,5,4,201
0,5,5,201
0,5,7,201
0,5,8,201
0,5,9,201
0,6,0,201
0,6,2,201
0,6,4,201
0,6,5,201
0,6,6,201
0,6,7,201
0,6,8,201
0,7,0,201
0,7,1,201
0,7,2,421
0,7,3,201
0,7,4,201
0,7,5,201
0,7,6,201
0,7,7,201
0,7,8,201
0,7,9,201
0,8,1,201
0,8,2,201
0,8,3,201
0,8,4,201
0,8,5,201
0,8,6,201
0,8,7,201
0,8,8,201
0,8,9,201
0,9,0,201
0,9,1,201
0,9,2,201
0,9,3,201
0,9,4,201
0,9,5,201
0,9,6,201
0,9,7,201
0,9,8,201
0,9,9,201
0,10,0,201
0,10,1,201
0,10,2,201
0,10,3,201
0,10,4,201
0,10,5,201
0,10,6,201
0,10,7,201
0,10,8,201
0,10,9,201
0,11,0,201
0,11,3,201
0,11,5,201
0,11,6,201
0,11,8,201
0,11,9,201
0,12,1,201
0,12,3,201
0,12,5,201
0,12,9,201
0,13,7,201
0,13,9,201
1,0,0,201
1,0,1,201
1,0,2,421
1,0,3,201
1,0,4,201
1,0,5,201
1,0,6,201
1,0,7,201
1,0,8,201
1,0,9,201
1,1,0,201
1,1,1,201
1,1,3,201
1,1,4,201
1,1,5,201
1,1,6,201
1,1,7,201
1,1,8,201
1,1,9,201
1,2,0,201
1,2,1,201
1,2,2,421
1,2,3,201
1,2,4,201
1,2,5,201
1,2,7,201
1,2,8,421
1,3,0,201
1,3,1,201
1,3,2,201
1,3,3,201
1,3,4,201
1,3,6,201
1,3,7,201
1,3,9,421
1,4,0,201
1,4,1,201
1,4,2,201
1,4,3,201
1,4,4,201
1,4,5,201
1,4,6,201
1,4,7,201
1,4,8,201
1,4,9,201
1,5,0,201
1,5,1,201
1,5,2,201
1,5,3,201
1,5,4,201
1,5,5,201
1,5,6,201
1,5,8,201
1,5,9,201
1,6,0,201
1,6,1,201
1,6,3,201
1,6,4,201
1,6,5,201
1,6,7,201
1,6,8,201
1,6,9,201
1,7,0,201
1,7,1,201
1,7,2,201
1,7,3,201
1,7,4,201
1,7,5,201
1,7,6,201
1,7,7,201
1,7,8,201
1,7,9,201
1,8,0,201
1,8,1,201
1,8,2,201
1,8,3,201
1,8,4,201
1,8,5,201
1,8,7,201
1,8,8,201
1,8,9,201
1,9,0,201
1,9,1,201
1,9,2,201
1,9,3,201
1,9,4,201
1,9,5,201
1,9,6,201
1,9,7,421
1,9,8,201
1,10,0,201
1,10,1,201
1,10,2,201
1,10,4,201
1,10,5,201
1,10,6,201
1,10,7,201
1,10,8,201
1,10,9,421
1,11,1,201
1,11,2,201
1,11,3,201
1,11,4,201
1,11,5,201
1,11,8,201
1,11,9,201
1,12,4,201
1,12,5,201
1,12,8,201
1,13,6,201
1,13,7,201
1,13,8,201
2,0,0,201
2,0,1,201
2,0,2,421
2,0,3,201
2,0,4,421
2,0,5,201
2,0,6,201
2,0,7,201
2,0,8,201
2,0,9,201
2,1,0,201
2,1,1,201
2,1,2,201
2,1,3,201
2,1,4,201
2,1,5,201
2,1,6,201
2,1,7,201
2,1,9,201
2,2,1,201
2,2,2,201
2,2,3,201
2,2,4,421
2,2,5,201
2,2,6,201
2,2,7,201
2,2,8,201
2,2,9,421
2,3,0,201
2,3,1,201
2,3,2,201
2,3,3,201
2,3,4,201
2,3,6,201
2,3,7,201
2,3,8,421
2,3,9,201
2,4,0,201
2,4,2,201
2,4,3,201
2,4,4,201
2,4,5,201
2,4,6,201
2,4,7,201
2,4,8,201
2,4,9,201
2,5,0,201
2,5,1,201
2,5,2,201
2,5,3,201
2,5,4,201
2,5,5,201
2,5,6,201
2,5,7,201
2,5,8,201
2,5,9,201
2,6,0,201
2,6,1,201
2,6,2,201
2,6,4,201
2,6,5,201
2,6,6,201
2,6,8,201
2,7,0,201
2,7,1,201
2,7,2,201
2,7,3,201
2,7,5,201
2,7,6,201
2,7,7,201
2,7,8,201
2,7,9,201
2,8,0,201
2,8,1,201
2,8,2,201
2,8,3,201
2,8,4,201
2,8,6,201
2,8,7,201
2,8,8,201
2,8,9,201
2,9,0,201
2,9,3,421
2,9,4,201
2,9,5,421
2,9,6,201
2,9,7,201
2,9,8,201
2,9,9,201
2,10,1,201
2,10,2,201
2,10,4,201
2,10,5,201
2,10,6,201
2,10,7,201
2,10,9,201
2,11,0,201
2,11,1,201
2,11,4,201
2,11,6,201
2,11,7,201
2,11,8,201
2,11,9,201
2,12,0,201
2,12,2,201
2,12,3,201
2,12,5,201
2,13,7,201
2,13,8,201
3,0,0,201
3,0,1,201
3,0,2,201
3,0,3,201
3,0,4,201
3,0,5,201
3,0,6,201
3,0,7,201
3,0,8,201
3,0,9,201
3,1,0,201
3,1,1,201
3,1,2,201
3,1,3,201
3,1,4,201
3,1,5,201
3,1,6,201
3,1,7,201
3,1,8,201
3,1,9,201
3,2,0,201
3,2,1,201
3,2,3,421
3,2,4,201
3,2,5,201
3,2,7,201
3,2,8,201
3,2,9,201
3,3,0,201
3,3,1,201
3,3,2,201
3,3,3,201
3,3,4,201
3,3,5,201
3,3,6,201
3,3,7,201
3,3,8,201
3,3,9,201
3,4,0,201
3,4,1,201
3,4,2,201
3,4,3,201
3,4,4,201
3,4,5,201
3,4,8,201
3,4,9,201
3,5,0,201
3,5,1,201
3,5,2,201
3,5,3,201
3,5,4,201
3,5,5,201
3,5,6,201
3,5,7,201
3,5,8,201
3,5,9,201
3,6,0,201
3,6,1,201
3,6,2,201
3,6,3,201
3,6,4,201
3,6,5,201
3,6,6,201
3,6,7,201
3,6,8,201
3,6,9,201
3,7,1,201
3,7,2,201
3,7,3,201
3,7,4,201
3,7,5,201
3,7,6,201
3,7,7,201
3,7,8,201
3,8,0,201
3,8,1,201
3,8,2,201
3,8,4,201
3,8,5,201
3,8,8,201
3,8,9,201
3,9,0,201
3,9,1,201
3,9,2,427
3,9,3,201
3,9,4,201
3,9,5,201
3,9,6,201
